water_temperature,salinity,ph,dissolved_oxygen,ammonia,rainfall,stocking_density,pond_size,water_exchange_rate,disease_history,probiotics_used,antibiotics_used,culture_duration,country,season,month,year,water_quality_index,outbreak_probability,wssv_outbreak,disease_type,data_source
22.12,15.34,7.59,7.95,3.661,56.07,160.0,2360.1,10.69,1,1,0,96,Indonesia,Dry,6,2018,0.417,1.0,1,wssv,simulated
27.66,1.06,6.59,6.24,2.106,436.92,23.04,1085.09,24.76,0,1,0,161,India,Dry,2,2022,0.511,0.53,1,wssv,simulated
22.61,19.02,6.59,4.28,2.774,91.98,140.01,1635.96,3.67,1,1,1,84,Indonesia,Dry,9,2021,0.651,1.0,1,wssv,simulated
27.68,30.22,7.07,7.48,0.94,139.61,82.49,529.35,14.38,1,0,1,180,Thailand,Wet,4,2019,0.26,1.0,1,wssv,simulated
22.05,21.16,6.77,5.01,3.969,131.0,182.15,358.03,17.63,0,0,0,42,Philippines,Wet,4,2021,0.621,0.93,1,wssv,simulated
27.97,8.19,8.79,7.67,0.819,352.14,112.66,2107.03,15.66,1,0,1,129,Indonesia,Wet,11,2022,0.384,1.0,1,wssv,simulated
26.87,12.97,6.51,9.29,1.855,387.57,103.15,3212.04,17.13,0,0,0,75,Vietnam,Dry,12,2021,0.395,1.0,1,wssv,simulated
30.97,21.32,8.69,8.77,4.193,410.0,66.86,2748.19,19.18,1,0,1,33,Indonesia,Wet,6,2020,0.573,1.0,1,wssv,simulated
31.85,27.82,6.62,5.97,4.369,261.54,84.33,2664.51,2.49,0,0,0,165,Philippines,Wet,9,2021,0.614,1.0,1,wssv,simulated
21.23,8.6,8.96,5.93,2.694,137.55,184.12,2924.54,26.63,0,0,0,143,India,Dry,6,2020,0.678,0.58,1,wssv,simulated
32.92,32.36,7.76,3.77,3.947,44.72,167.52,1634.1,15.14,0,1,0,111,Vietnam,Dry,7,2023,0.584,0.66,1,wssv,simulated
31.17,4.27,6.72,6.68,0.052,479.26,111.2,4278.87,29.54,1,0,1,119,Thailand,Dry,7,2023,0.246,1.0,1,wssv,simulated
20.89,18.59,8.48,8.38,4.278,358.59,18.12,1705.93,26.38,1,0,1,82,India,Dry,12,2020,0.551,0.98,1,wssv,simulated
27.96,7.2,8.27,3.12,2.199,108.52,76.25,3631.06,12.03,0,0,1,91,China,Dry,1,2023,0.602,0.77,1,wssv,simulated
28.17,34.14,8.93,8.73,2.151,183.36,191.57,2306.78,7.39,1,1,1,91,Philippines,Wet,3,2022,0.52,1.0,1,wssv,simulated
31.85,4.05,7.14,3.97,4.783,306.72,135.4,4207.76,27.33,1,1,0,146,Thailand,Dry,10,2022,0.594,1.0,1,wssv,simulated
31.49,13.24,6.01,9.31,1.475,260.62,81.77,1348.95,2.06,1,0,0,56,Philippines,Wet,11,2020,0.435,1.0,1,wssv,simulated
25.02,30.53,7.9,4.4,4.141,21.43,80.93,709.75,5.67,0,0,1,84,Thailand,Wet,8,2019,0.587,1.0,1,wssv,simulated
26.33,32.68,7.53,2.82,3.169,338.22,96.12,2691.46,17.37,1,0,0,177,India,Dry,8,2021,0.578,1.0,1,wssv,simulated
30.43,30.12,7.98,6.85,4.826,459.93,118.24,948.35,16.1,1,1,1,111,China,Wet,12,2018,0.518,1.0,1,wssv,simulated
32.47,11.5,8.25,5.63,4.229,61.64,60.52,1063.08,19.25,1,0,0,128,China,Wet,1,2023,0.604,1.0,1,wssv,simulated
34.21,20.67,8.28,9.21,2.536,102.77,99.28,3294.31,10.77,0,0,0,133,Indonesia,Wet,1,2021,0.438,1.0,1,wssv,simulated
21.41,25.11,7.82,6.98,0.564,475.76,46.67,4146.93,26.2,0,0,0,131,Vietnam,Wet,3,2020,0.217,0.3,0,wssv,simulated
33.86,2.37,8.54,8.9,1.163,42.5,16.62,3296.63,13.51,0,0,1,101,Thailand,Dry,12,2018,0.339,0.53,0,wssv,simulated
30.34,29.36,6.82,6.52,0.798,185.62,158.35,4216.92,19.3,0,1,1,55,Malaysia,Dry,5,2019,0.318,0.71,1,wssv,simulated
26.98,20.56,8.21,5.8,3.722,491.48,174.45,2914.25,6.14,0,1,0,156,China,Wet,3,2019,0.592,1.0,1,wssv,simulated
23.98,31.15,7.94,3.71,2.096,53.94,167.4,352.93,5.77,1,1,0,127,Vietnam,Dry,1,2021,0.516,0.91,1,wssv,simulated
25.99,24.31,6.51,9.47,0.757,17.57,122.97,3919.22,7.09,1,0,0,176,Indonesia,Dry,9,2021,0.267,1.0,1,wssv,simulated
20.15,16.27,7.81,2.24,0.479,121.7,73.37,4009.91,28.97,0,1,0,148,Thailand,Dry,11,2018,0.364,0.34,0,wssv,simulated
22.4,3.82,7.62,5.05,0.206,254.66,178.07,3309.92,14.87,0,0,0,94,Indonesia,Wet,7,2023,0.208,0.55,0,wssv,simulated
34.98,3.88,6.5,8.46,4.822,236.98,11.19,1358.49,7.35,0,0,0,107,Indonesia,Dry,6,2019,0.551,0.48,1,wssv,simulated
29.72,0.54,7.03,3.72,2.939,377.66,36.96,3689.59,28.1,0,1,1,144,China,Wet,7,2019,0.614,0.76,1,wssv,simulated
23.12,6.39,7.92,4.82,0.472,461.47,99.36,486.62,13.97,1,0,0,99,Indonesia,Wet,9,2022,0.295,0.95,1,wssv,simulated
25.73,4.6,6.32,7.34,1.598,465.07,120.47,4223.81,5.12,1,1,1,167,India,Wet,9,2021,0.463,1.0,1,wssv,simulated
33.18,34.32,8.02,3.02,2.318,499.56,182.49,2550.98,8.08,1,1,0,160,Malaysia,Dry,11,2021,0.577,1.0,1,wssv,simulated
21.33,19.76,7.72,5.93,3.099,283.63,26.29,1573.8,1.51,0,1,0,80,China,Wet,5,2019,0.506,0.52,0,wssv,simulated
27.65,9.46,8.83,2.31,0.789,112.0,193.44,2110.07,8.23,0,0,0,73,Thailand,Dry,12,2019,0.566,0.85,1,wssv,simulated
30.29,25.99,8.6,4.87,1.644,439.32,154.66,109.69,0.62,1,0,1,133,India,Dry,2,2022,0.537,1.0,1,wssv,simulated
20.05,18.24,8.3,6.55,0.45,126.06,87.18,112.99,17.39,0,1,0,90,Vietnam,Wet,8,2019,0.298,0.71,0,wssv,simulated
28.73,18.62,8.32,7.81,3.7,308.89,83.76,2754.71,21.99,1,0,1,152,Indonesia,Wet,1,2019,0.543,1.0,1,wssv,simulated
33.82,28.56,8.92,6.12,3.421,124.52,32.56,574.23,25.05,1,0,0,163,Thailand,Wet,11,2018,0.699,1.0,1,wssv,simulated
29.69,24.3,6.99,3.13,2.867,402.43,38.52,189.04,19.08,0,0,1,82,Indonesia,Dry,7,2020,0.633,0.97,1,wssv,simulated
26.7,13.13,7.72,6.78,1.417,445.29,61.93,2081.67,13.25,0,0,0,170,Vietnam,Wet,12,2023,0.301,0.92,1,wssv,simulated
22.09,26.95,8.73,7.51,0.761,68.89,52.27,2289.02,27.67,1,0,0,130,Vietnam,Dry,6,2022,0.373,0.61,1,wssv,simulated
21.05,9.17,6.97,3.09,1.137,456.37,131.06,1044.0,9.35,0,1,1,34,Thailand,Wet,3,2018,0.445,0.77,1,wssv,simulated
34.89,19.6,6.42,7.61,0.536,58.1,89.55,440.27,5.3,1,1,0,103,Malaysia,Wet,1,2018,0.319,1.0,1,wssv,simulated
29.02,7.67,6.79,5.27,0.269,63.89,56.04,802.29,2.6,0,0,0,62,Philippines,Wet,6,2018,0.306,0.66,1,wssv,simulated
20.44,31.66,8.84,7.72,0.058,367.71,92.69,1693.0,28.67,1,1,1,41,Indonesia,Dry,8,2019,0.306,0.81,1,wssv,simulated
23.28,22.19,7.15,9.73,0.535,44.06,54.95,1893.16,21.58,0,1,1,68,Indonesia,Dry,9,2020,0.127,0.3,0,wssv,simulated
21.25,34.97,7.6,3.31,1.589,50.78,139.08,4147.65,20.05,0,1,1,30,Philippines,Wet,12,2021,0.416,0.71,0,wssv,simulated
34.02,32.62,8.35,9.62,4.28,138.03,24.55,4640.33,26.38,1,1,1,105,India,Wet,11,2018,0.488,0.98,1,wssv,simulated
20.9,7.27,6.05,5.3,4.663,403.14,67.63,2871.56,29.8,0,0,0,110,China,Wet,5,2019,0.732,0.48,1,wssv,simulated
30.89,30.75,8.26,6.38,4.737,75.41,73.89,3222.27,25.3,1,0,1,95,Philippines,Dry,7,2018,0.581,1.0,1,wssv,simulated
24.15,9.91,8.46,8.13,0.505,355.13,103.68,1058.27,16.51,0,1,0,30,China,Wet,5,2019,0.278,0.51,1,wssv,simulated
30.16,27.61,7.5,8.91,4.031,362.01,110.36,1458.41,24.04,0,1,1,96,China,Dry,2,2020,0.37,0.77,0,wssv,simulated
34.89,6.36,6.48,9.03,1.555,328.26,63.0,4030.52,5.59,0,0,1,43,Indonesia,Wet,4,2018,0.375,0.68,1,wssv,simulated
21.51,25.55,8.62,5.08,4.937,101.32,21.87,3524.45,3.15,1,0,0,52,China,Wet,1,2018,0.684,0.88,1,wssv,simulated
33.78,16.62,6.35,2.86,3.449,373.77,122.04,2386.51,19.57,1,0,0,129,Vietnam,Wet,12,2023,0.763,1.0,1,wssv,simulated
31.27,1.78,7.52,2.79,3.24,422.7,130.87,4125.23,9.86,1,0,0,49,Vietnam,Wet,4,2020,0.577,1.0,1,wssv,simulated
22.48,4.18,7.42,3.33,2.642,433.61,94.29,3748.92,14.15,1,0,0,149,Thailand,Wet,7,2018,0.529,1.0,1,wssv,simulated
30.35,3.89,7.85,9.81,0.773,446.88,138.6,4407.66,17.64,1,1,1,155,China,Dry,4,2022,0.151,1.0,1,wssv,simulated
32.56,1.41,8.63,6.48,0.53,451.47,44.59,1505.3,0.45,1,1,1,158,Thailand,Dry,11,2019,0.365,0.71,1,wssv,simulated
33.02,6.8,8.3,3.71,1.976,93.11,194.35,695.55,17.55,1,1,1,146,Indonesia,Wet,8,2023,0.563,1.0,1,wssv,simulated
32.01,23.88,7.07,5.5,3.45,122.95,171.44,4580.51,10.94,0,0,1,44,Malaysia,Dry,5,2021,0.555,0.92,1,wssv,simulated
25.83,0.15,8.78,3.74,1.82,489.61,191.45,3279.01,23.01,0,1,0,58,Philippines,Dry,3,2022,0.624,0.87,1,wssv,simulated
32.83,17.62,6.66,2.08,4.564,369.3,124.13,4066.5,24.42,1,0,0,67,Thailand,Wet,7,2018,0.737,1.0,1,wssv,simulated
25.47,28.26,7.65,5.11,1.454,356.46,56.56,3371.96,28.07,1,0,1,170,Thailand,Dry,6,2018,0.35,1.0,1,wssv,simulated
21.78,26.64,8.74,5.36,3.844,77.73,106.06,4061.09,23.62,0,1,1,93,Philippines,Wet,12,2020,0.695,0.68,0,wssv,simulated
32.96,4.79,8.31,9.25,4.538,164.76,28.71,1247.63,11.16,1,0,1,122,Indonesia,Dry,11,2021,0.493,0.93,1,wssv,simulated
30.07,20.95,6.48,7.87,0.094,147.82,65.62,3816.05,25.28,1,1,1,148,India,Dry,6,2018,0.251,1.0,1,wssv,simulated
21.53,16.12,6.18,6.0,0.613,192.14,60.08,3296.46,15.95,0,1,0,85,Thailand,Wet,5,2020,0.421,0.46,0,wssv,simulated
27.95,27.17,8.67,4.37,0.364,150.86,170.87,3557.82,20.15,1,0,0,174,Vietnam,Wet,7,2020,0.423,1.0,1,wssv,simulated
26.04,5.16,7.35,6.44,4.17,498.52,95.25,2200.19,4.08,1,1,0,66,India,Dry,4,2023,0.477,1.0,1,wssv,simulated
23.12,19.2,8.76,5.81,3.458,179.07,33.82,4476.27,12.94,1,0,1,37,China,Wet,9,2022,0.683,1.0,1,wssv,simulated
28.87,8.18,6.17,4.68,1.853,117.66,11.15,3962.21,20.62,0,1,0,177,India,Dry,10,2020,0.605,0.53,0,wssv,simulated
26.44,9.01,6.03,3.53,3.281,160.83,95.54,3710.05,15.01,1,1,1,118,Indonesia,Dry,2,2021,0.794,1.0,1,wssv,simulated
32.94,8.44,8.34,4.08,4.225,238.43,173.46,3772.94,3.91,0,0,0,75,Vietnam,Dry,2,2021,0.671,0.73,1,wssv,simulated
21.13,16.27,7.11,9.1,2.13,60.35,103.45,2172.38,1.72,1,0,1,59,Indonesia,Wet,7,2022,0.332,1.0,1,wssv,simulated
23.49,13.12,8.82,8.68,4.777,3.93,121.06,4051.71,5.62,0,1,0,54,Indonesia,Dry,7,2023,0.597,0.68,1,wssv,simulated
32.43,2.12,7.64,8.95,2.253,441.77,154.3,4615.8,24.19,0,1,0,144,China,Dry,11,2020,0.309,0.57,1,wssv,simulated
20.49,20.42,6.63,5.31,2.294,126.9,63.14,2930.1,25.58,1,0,1,143,India,Dry,1,2022,0.556,0.98,1,wssv,simulated
34.37,1.14,7.19,9.44,1.301,78.14,76.46,3669.79,24.53,1,0,0,87,Vietnam,Wet,3,2023,0.215,0.97,0,wssv,simulated
27.4,18.93,6.26,9.16,0.589,193.81,76.13,334.01,29.25,1,0,0,140,Malaysia,Wet,7,2021,0.3,1.0,1,wssv,simulated
32.36,15.88,6.5,7.16,1.779,102.7,102.96,3154.8,18.8,1,0,1,30,Philippines,Wet,1,2020,0.459,1.0,1,wssv,simulated
27.43,12.72,7.24,8.97,0.848,272.82,136.37,4619.59,16.95,0,0,0,77,China,Dry,5,2020,0.172,0.9,1,wssv,simulated
23.57,1.14,6.78,6.58,0.173,112.59,180.76,1807.63,5.77,0,0,0,72,Vietnam,Wet,1,2018,0.253,0.61,1,wssv,simulated
25.61,22.82,6.99,8.83,0.297,309.1,148.58,4947.62,8.51,0,0,1,178,Philippines,Wet,4,2023,0.157,1.0,1,wssv,simulated
31.33,8.6,8.63,4.36,1.231,459.57,122.5,748.09,24.36,0,1,0,61,Vietnam,Wet,2,2020,0.513,0.93,1,wssv,simulated
28.7,15.55,7.0,6.79,1.565,437.28,124.22,756.1,1.69,0,0,1,132,Vietnam,Dry,8,2021,0.364,1.0,1,wssv,simulated
25.58,5.6,8.72,5.07,2.976,433.48,131.77,2875.15,27.05,1,0,0,76,India,Wet,12,2018,0.698,1.0,1,wssv,simulated
27.22,8.12,7.2,9.55,4.275,137.03,70.52,3372.12,15.26,1,1,1,56,Vietnam,Dry,7,2022,0.398,0.92,1,wssv,simulated
32.13,8.0,6.01,6.74,3.299,439.68,181.45,1645.48,4.12,0,0,0,57,Thailand,Wet,4,2023,0.69,0.88,1,wssv,simulated
25.32,11.12,6.81,7.76,0.698,290.94,29.96,1265.04,25.24,1,1,1,65,Indonesia,Wet,3,2022,0.267,1.0,1,wssv,simulated
31.12,30.1,6.46,2.75,2.726,354.1,58.33,4009.69,9.64,0,0,0,107,China,Wet,1,2021,0.718,0.87,1,wssv,simulated
29.51,29.03,6.59,3.67,1.172,85.08,122.02,2835.13,10.63,1,0,0,117,India,Wet,5,2021,0.493,1.0,1,wssv,simulated
27.8,22.28,8.36,4.87,2.636,96.05,150.38,941.8,23.25,1,1,0,133,China,Dry,12,2018,0.607,1.0,1,wssv,simulated
25.97,4.39,7.75,3.35,1.526,108.35,158.23,4386.99,22.11,0,1,0,172,Vietnam,Dry,6,2019,0.433,0.81,1,wssv,simulated
21.59,6.42,8.19,7.31,3.178,84.0,177.76,1569.39,5.16,1,0,1,76,Malaysia,Dry,3,2018,0.538,1.0,1,wssv,simulated
23.69,9.57,6.86,6.59,2.97,394.03,125.04,3310.11,11.83,1,0,0,134,India,Dry,6,2020,0.55,0.98,1,wssv,simulated
20.79,20.32,7.29,3.48,2.386,142.52,17.47,3614.16,18.44,0,0,0,92,Indonesia,Dry,10,2022,0.517,0.56,1,wssv,simulated
22.4,29.27,6.28,9.6,1.111,426.09,142.02,2157.37,0.64,0,1,1,39,Indonesia,Wet,7,2020,0.34,0.68,1,wssv,simulated
30.28,14.63,8.52,5.79,2.18,64.9,63.46,3572.69,21.4,1,0,0,176,Indonesia,Dry,3,2021,0.553,1.0,1,wssv,simulated
26.35,15.56,7.28,3.17,1.115,55.66,196.78,4441.69,23.6,0,0,1,102,Malaysia,Dry,5,2021,0.388,1.0,1,wssv,simulated
23.0,3.47,7.05,9.2,1.439,457.7,47.36,975.52,14.1,1,1,1,137,China,Dry,12,2021,0.262,0.62,1,wssv,simulated
23.77,10.23,7.87,2.36,1.387,214.28,23.2,1706.19,10.21,1,0,0,156,Philippines,Dry,5,2019,0.47,0.96,1,wssv,simulated
20.62,5.9,7.68,5.56,1.333,133.66,156.03,924.27,8.06,1,1,0,158,China,Wet,5,2022,0.326,0.97,1,wssv,simulated
31.41,0.38,7.08,4.35,2.68,372.68,81.92,3829.22,12.54,0,1,1,74,Vietnam,Wet,12,2023,0.556,0.92,1,wssv,simulated
29.79,34.27,6.01,4.71,2.504,168.61,178.27,2460.37,28.31,0,0,1,101,Vietnam,Wet,10,2022,0.703,1.0,1,wssv,simulated
31.97,20.35,6.66,6.27,1.309,213.67,67.9,4247.51,19.05,0,1,0,146,Philippines,Wet,4,2020,0.41,0.88,1,wssv,simulated
25.94,13.13,7.63,5.61,3.259,428.07,176.91,1356.4,12.42,1,0,1,89,India,Dry,11,2020,0.501,1.0,1,wssv,simulated
30.41,18.18,8.45,7.97,2.856,469.19,38.34,2429.35,20.87,0,0,1,115,Thailand,Wet,9,2023,0.543,1.0,1,wssv,simulated
24.35,8.27,7.24,9.06,0.166,449.71,53.3,1315.1,8.01,1,0,0,36,India,Wet,8,2023,0.093,0.7,1,wssv,simulated
20.33,14.16,8.1,9.1,0.601,466.51,44.78,998.71,12.31,1,1,0,34,China,Wet,11,2022,0.197,0.86,1,wssv,simulated
24.94,17.58,6.99,6.78,4.132,193.61,152.77,2905.94,6.13,0,1,1,36,Malaysia,Wet,6,2023,0.526,0.88,1,wssv,simulated
32.66,22.29,7.71,3.11,0.59,227.71,59.85,4296.59,12.68,0,1,1,37,India,Wet,3,2019,0.33,0.69,0,wssv,simulated
31.44,14.08,6.49,9.45,3.381,439.83,100.17,4723.18,17.41,0,0,0,155,Thailand,Dry,12,2021,0.52,1.0,1,wssv,simulated
33.25,7.14,8.41,5.71,2.288,457.21,11.15,2172.15,24.91,1,0,1,180,Indonesia,Dry,4,2018,0.549,0.93,1,wssv,simulated
28.87,24.04,7.99,9.78,0.435,385.54,191.95,1582.19,29.69,0,0,1,121,China,Wet,1,2021,0.137,1.0,1,wssv,simulated
28.98,2.22,7.02,6.31,0.949,183.93,199.28,2699.46,28.76,1,0,1,92,China,Dry,3,2023,0.308,1.0,1,wssv,simulated
30.41,28.77,6.23,7.8,0.558,235.74,173.41,127.34,19.02,1,0,0,117,Malaysia,Dry,7,2018,0.347,1.0,1,wssv,simulated
23.79,27.03,8.76,7.27,4.506,327.02,27.7,107.22,28.18,0,0,1,43,Philippines,Dry,11,2021,0.634,0.38,1,wssv,simulated
26.69,1.68,6.09,7.03,0.157,320.31,174.57,4309.11,13.63,1,0,0,136,Philippines,Dry,5,2023,0.351,1.0,1,wssv,simulated
32.64,11.42,8.84,7.28,0.096,73.65,106.45,2939.32,10.17,0,1,1,52,Thailand,Wet,1,2022,0.325,0.91,1,wssv,simulated
28.89,3.93,7.8,9.15,4.293,85.75,99.73,2020.37,0.47,0,0,0,91,Philippines,Dry,1,2021,0.412,0.82,1,wssv,simulated
32.07,34.8,7.26,7.38,4.412,140.31,51.48,4035.04,11.44,0,1,1,163,Malaysia,Wet,2,2018,0.461,0.52,1,wssv,simulated
31.04,10.33,7.99,7.26,1.491,328.81,81.05,2098.33,0.56,0,0,0,147,Indonesia,Dry,3,2018,0.339,1.0,1,wssv,simulated
23.99,15.8,8.47,9.41,0.294,305.02,133.31,2299.41,3.96,1,0,1,111,Vietnam,Wet,6,2018,0.214,1.0,1,wssv,simulated
30.48,14.87,7.5,2.63,2.664,219.81,79.77,4713.99,20.39,0,1,1,160,Philippines,Dry,6,2018,0.542,0.81,0,wssv,simulated
28.55,34.93,6.75,4.96,4.695,200.03,38.93,1068.17,3.82,1,0,1,133,China,Wet,10,2022,0.626,1.0,1,wssv,simulated
26.12,20.49,6.39,6.65,2.835,242.3,183.16,4448.58,27.15,0,0,1,77,Philippines,Wet,3,2019,0.612,1.0,1,wssv,simulated
28.46,4.51,7.15,5.19,4.832,474.31,118.15,2100.09,5.67,1,1,0,180,Malaysia,Dry,6,2019,0.552,1.0,1,wssv,simulated
31.02,30.28,7.2,6.12,3.551,225.47,45.59,4590.19,13.01,1,0,0,95,Philippines,Dry,9,2018,0.513,0.97,1,wssv,simulated
32.11,31.33,8.44,2.77,1.001,263.94,46.02,3845.74,2.54,0,1,0,37,Thailand,Dry,5,2020,0.509,0.47,1,wssv,simulated
34.68,24.44,8.79,3.17,3.085,373.5,22.79,3982.81,22.24,0,0,1,174,Thailand,Dry,2,2020,0.776,0.82,1,wssv,simulated
27.75,20.12,6.96,9.21,4.218,235.04,16.3,3103.2,13.04,1,1,1,70,Malaysia,Dry,1,2020,0.45,1.0,1,wssv,simulated
34.54,22.71,6.17,3.46,1.684,116.06,118.34,2473.95,12.8,0,1,1,62,Philippines,Dry,6,2023,0.627,0.97,1,wssv,simulated
21.98,0.15,7.42,4.92,3.14,1.39,126.98,2104.3,28.09,1,1,1,69,China,Wet,5,2018,0.516,1.0,1,wssv,simulated
34.09,17.18,6.36,3.31,1.128,36.27,46.89,3336.33,9.47,1,0,0,43,India,Wet,4,2021,0.538,1.0,1,wssv,simulated
21.1,34.67,7.05,3.81,0.431,287.8,136.02,4833.39,4.4,1,0,0,162,India,Dry,8,2019,0.329,0.89,1,wssv,simulated
24.47,6.43,6.88,9.97,1.375,224.28,114.49,100.42,8.13,1,0,1,166,India,Dry,6,2019,0.257,1.0,1,wssv,simulated
33.85,30.97,8.08,5.76,1.607,388.7,125.58,3953.5,18.9,1,0,1,91,Malaysia,Dry,10,2022,0.417,1.0,1,wssv,simulated
24.02,13.42,8.91,2.3,4.07,279.17,77.26,107.13,10.39,0,0,1,145,Indonesia,Wet,10,2023,0.825,0.82,1,wssv,simulated
25.49,21.08,6.35,5.19,3.233,410.63,10.51,1496.78,17.63,0,1,1,109,Thailand,Wet,4,2018,0.685,0.93,1,wssv,simulated
31.83,19.11,6.53,8.43,0.121,104.5,82.7,3867.83,23.02,0,0,1,169,Philippines,Wet,5,2023,0.227,1.0,1,wssv,simulated
30.4,0.74,7.33,6.32,0.758,160.85,125.54,1755.94,29.12,1,1,1,82,China,Dry,4,2023,0.235,1.0,1,wssv,simulated
26.26,7.0,8.8,6.84,2.342,131.82,13.93,4548.63,27.0,1,1,0,159,Malaysia,Wet,10,2018,0.582,1.0,1,wssv,simulated
34.69,25.05,7.8,6.92,2.704,361.44,141.62,4440.06,8.46,0,0,0,81,Malaysia,Dry,7,2021,0.453,0.67,1,wssv,simulated
25.03,9.65,7.02,2.38,0.815,199.67,45.43,684.59,17.82,1,0,1,146,China,Dry,1,2019,0.425,0.99,1,wssv,simulated
29.01,16.46,6.02,5.82,1.363,355.58,66.29,3659.41,28.76,0,0,0,50,India,Dry,7,2020,0.537,0.83,1,wssv,simulated
32.34,20.03,8.19,6.61,2.106,396.34,162.74,4989.23,3.97,1,0,0,113,Malaysia,Wet,6,2018,0.462,1.0,1,wssv,simulated
20.2,26.22,6.22,6.28,0.082,186.99,164.46,4545.36,0.18,1,1,0,114,China,Dry,4,2021,0.346,0.76,1,wssv,simulated
25.94,15.19,6.03,2.35,3.655,443.55,26.67,3203.11,7.98,0,0,0,85,Philippines,Dry,2,2022,0.833,0.92,0,wssv,simulated
20.88,25.93,7.92,3.15,0.676,304.16,74.4,3473.94,23.02,1,1,1,123,Vietnam,Dry,11,2022,0.373,0.59,0,wssv,simulated
34.54,1.46,7.87,6.27,0.215,431.52,98.06,4594.43,28.43,1,1,1,99,Malaysia,Dry,6,2018,0.21,0.9,1,wssv,simulated
28.35,21.17,8.08,9.41,1.126,45.28,115.91,3190.05,3.62,1,1,1,165,Vietnam,Wet,6,2020,0.241,1.0,1,wssv,simulated
26.09,30.34,7.79,7.49,0.747,246.66,104.06,1643.0,12.22,0,0,1,56,China,Wet,5,2019,0.215,0.9,1,wssv,simulated
20.46,0.37,7.35,7.12,3.789,450.9,87.16,742.3,10.6,0,1,1,36,Thailand,Wet,11,2019,0.454,0.62,1,wssv,simulated
26.62,23.78,7.9,2.72,2.485,46.94,90.42,1799.62,13.2,0,1,0,75,Indonesia,Wet,4,2018,0.585,1.0,1,wssv,simulated
24.9,15.48,6.8,7.68,4.843,365.96,79.42,575.66,24.35,1,0,1,147,Thailand,Dry,9,2023,0.527,0.98,1,wssv,simulated
27.97,15.22,8.23,4.4,3.593,290.37,91.64,2002.88,3.69,0,0,1,156,Indonesia,Wet,9,2021,0.642,1.0,1,wssv,simulated
25.61,16.4,8.32,9.76,4.969,347.03,171.04,4026.32,2.66,1,0,0,55,Philippines,Dry,1,2019,0.478,1.0,1,wssv,simulated
26.49,8.47,6.57,8.54,3.451,301.85,101.02,3952.06,4.0,1,1,1,40,Vietnam,Dry,4,2020,0.537,1.0,1,wssv,simulated
32.23,32.72,8.69,5.68,3.087,296.87,45.5,910.16,14.2,0,0,0,166,China,Wet,3,2023,0.676,0.63,1,wssv,simulated
23.57,6.38,7.73,4.01,4.958,32.63,127.2,1216.97,23.95,1,1,0,84,Indonesia,Wet,2,2023,0.571,0.97,1,wssv,simulated
27.88,31.13,6.03,7.38,1.657,160.54,25.98,4229.43,20.7,0,1,0,143,Indonesia,Wet,12,2022,0.516,0.68,1,wssv,simulated
21.04,19.29,6.66,2.24,3.583,196.67,64.03,1304.69,20.2,0,1,0,62,India,Wet,8,2021,0.732,0.67,1,wssv,simulated
34.09,14.5,8.18,7.6,0.169,199.21,186.43,3677.55,0.85,1,0,0,172,Indonesia,Dry,7,2019,0.212,1.0,1,wssv,simulated
25.03,10.96,7.87,8.37,0.676,143.83,148.31,284.21,14.19,1,0,0,156,Indonesia,Dry,11,2023,0.191,1.0,1,wssv,simulated
27.1,26.55,7.52,5.42,2.101,185.63,185.94,4225.1,12.89,0,0,0,92,Malaysia,Wet,9,2019,0.389,0.97,1,wssv,simulated
25.35,29.64,8.43,5.23,4.776,131.19,88.21,447.77,17.21,1,1,1,180,Vietnam,Dry,4,2022,0.647,1.0,1,wssv,simulated
30.48,19.98,7.45,6.59,2.708,138.9,199.48,3969.01,7.73,1,0,1,110,Thailand,Wet,12,2022,0.423,1.0,1,wssv,simulated
23.11,28.82,8.33,5.49,1.082,65.89,52.26,2993.34,26.8,0,0,0,70,Malaysia,Dry,2,2023,0.409,0.33,1,wssv,simulated
24.32,32.65,6.68,2.13,3.499,91.23,95.58,3732.43,29.63,0,0,0,165,Malaysia,Wet,5,2021,0.732,0.82,1,wssv,simulated
33.34,22.29,7.02,7.72,3.733,348.04,22.2,2615.62,15.04,0,0,0,145,Philippines,Wet,6,2018,0.489,0.77,1,wssv,simulated
34.59,10.15,7.16,2.4,3.488,493.72,47.99,3644.35,17.27,1,1,1,149,Malaysia,Wet,1,2021,0.643,1.0,1,wssv,simulated
24.87,14.99,7.33,4.15,3.875,193.41,177.88,2753.73,29.13,1,0,0,131,China,Dry,9,2018,0.557,1.0,1,wssv,simulated
33.2,14.6,7.15,3.06,0.495,161.33,181.16,3689.03,20.53,1,1,1,157,Malaysia,Wet,6,2020,0.345,1.0,1,wssv,simulated
25.38,17.27,6.3,9.73,1.274,215.48,11.09,356.29,15.71,1,1,0,104,Malaysia,Dry,2,2020,0.351,1.0,1,wssv,simulated
25.29,11.38,6.46,9.13,4.308,130.01,156.27,2984.77,14.17,1,0,0,81,Vietnam,Wet,7,2022,0.536,1.0,1,wssv,simulated
31.63,29.28,8.46,8.94,3.651,226.32,192.08,2100.23,1.37,1,1,0,84,Philippines,Wet,3,2018,0.529,1.0,1,wssv,simulated
30.41,25.6,7.62,7.89,1.117,491.56,157.6,1462.09,2.07,1,0,1,46,China,Wet,8,2022,0.214,1.0,1,wssv,simulated
