water_temperature,salinity,ph,dissolved_oxygen,ammonia,rainfall,stocking_density,pond_size,water_exchange_rate,disease_history,probiotics_used,antibiotics_used,culture_duration,country,season,month,year,water_quality_index,outbreak_probability,yhv_outbreak,disease_type,data_source
33.03,13.05,7.47,5.72,3.211,144.45,196.91,547.22,17.46,1,0,1,71,Malaysia,Dry,3,2020,0.481,1.0,1,yhv,simulated
28.8,8.52,6.22,8.27,1.057,31.1,78.17,1724.11,2.22,1,1,0,65,India,Dry,4,2019,0.388,0.81,1,yhv,simulated
28.09,29.68,8.67,3.67,1.917,300.85,118.51,939.56,0.85,1,1,1,49,Thailand,Wet,7,2023,0.619,1.0,1,yhv,simulated
32.26,2.62,7.04,6.56,4.692,443.19,179.97,1483.62,16.69,1,1,0,112,Vietnam,Wet,1,2020,0.525,1.0,1,yhv,simulated
31.78,12.32,6.5,4.77,0.306,104.24,22.97,2973.47,9.43,0,1,0,113,Malaysia,Wet,9,2019,0.375,0.72,1,yhv,simulated
26.38,20.35,7.78,7.26,2.033,408.19,195.78,945.4,8.95,0,0,1,154,Vietnam,Wet,9,2020,0.364,1.0,1,yhv,simulated
25.98,8.24,7.41,9.68,4.103,62.54,32.67,2561.55,22.76,0,0,0,111,India,Dry,5,2023,0.359,0.24,0,yhv,simulated
21.11,15.54,8.03,4.47,1.276,350.69,30.65,3064.29,14.93,0,1,1,171,Malaysia,Dry,2,2020,0.414,0.46,0,yhv,simulated
28.19,7.97,8.35,5.85,0.628,434.09,10.34,3425.87,16.58,0,1,0,122,Thailand,Wet,10,2020,0.35,0.52,1,yhv,simulated
31.29,13.17,6.85,7.48,0.272,234.76,181.32,1845.97,0.4,1,1,1,58,India,Wet,9,2021,0.223,1.0,1,yhv,simulated
29.58,27.49,8.54,6.59,0.349,305.45,28.51,4074.02,23.99,0,1,0,56,Vietnam,Dry,8,2022,0.326,0.32,0,yhv,simulated
34.47,21.28,6.37,8.65,4.286,111.87,93.48,3454.46,17.98,1,1,0,82,Vietnam,Wet,8,2023,0.567,1.0,1,yhv,simulated
33.62,23.32,7.24,4.09,2.662,421.23,174.71,4822.38,14.69,0,0,1,119,China,Wet,9,2020,0.536,1.0,1,yhv,simulated
33.88,1.2,8.72,4.29,2.236,408.6,174.02,2463.87,9.7,0,1,1,91,Malaysia,Dry,3,2020,0.642,0.735,1,yhv,simulated
21.45,17.82,6.24,5.19,0.052,60.3,146.05,3743.33,9.69,0,0,1,101,Vietnam,Dry,4,2018,0.376,0.77,0,yhv,simulated
32.76,34.57,8.54,2.89,3.092,412.14,33.21,4693.08,10.07,0,0,1,160,Philippines,Wet,8,2022,0.744,0.915,1,yhv,simulated
33.31,31.57,7.04,9.6,0.096,168.48,83.62,4257.08,14.19,0,1,0,59,China,Wet,9,2019,0.101,0.325,1,yhv,simulated
21.33,25.3,7.95,5.41,0.027,29.21,22.71,4696.14,27.64,1,0,0,37,Thailand,Wet,11,2020,0.231,0.65,1,yhv,simulated
24.53,28.35,6.66,3.11,4.187,443.96,12.54,136.78,13.05,1,1,1,31,Philippines,Wet,2,2022,0.703,0.915,1,yhv,simulated
27.84,13.64,6.4,3.72,1.972,369.33,166.01,3931.76,9.91,0,1,0,48,India,Dry,2,2023,0.612,1.0,1,yhv,simulated
23.28,6.48,6.62,9.04,1.036,305.27,197.65,135.46,29.07,1,1,0,166,Vietnam,Wet,7,2023,0.294,1.0,1,yhv,simulated
21.94,25.18,6.84,9.77,4.25,18.82,106.0,387.92,5.02,1,1,1,68,China,Dry,11,2023,0.451,0.96,1,yhv,simulated
25.14,15.77,8.19,3.3,4.776,322.54,30.32,3421.11,10.6,1,1,0,38,Vietnam,Wet,6,2020,0.672,1.0,1,yhv,simulated
32.76,3.29,8.72,2.73,1.756,439.63,27.47,2740.04,9.55,1,0,0,178,Indonesia,Wet,6,2021,0.641,1.0,1,yhv,simulated
34.82,0.53,8.51,8.39,1.139,322.58,137.74,1738.49,14.93,1,1,1,51,Indonesia,Dry,3,2021,0.349,1.0,1,yhv,simulated
25.99,18.57,6.51,6.86,0.141,140.15,105.87,2573.85,21.43,0,1,1,66,India,Dry,1,2020,0.285,0.67,1,yhv,simulated
29.7,16.58,6.04,3.27,1.447,377.8,103.86,764.06,17.45,1,1,0,93,India,Wet,1,2018,0.628,1.0,1,yhv,simulated
26.7,21.31,6.03,8.76,4.366,0.73,175.6,1054.61,7.61,1,1,1,50,Vietnam,Dry,6,2018,0.62,1.0,1,yhv,simulated
23.59,18.89,6.12,2.41,2.819,311.67,96.08,256.73,0.19,0,1,1,150,Indonesia,Dry,11,2021,0.796,0.915,1,yhv,simulated
33.81,7.31,6.35,7.17,2.066,52.91,148.87,308.12,17.83,0,1,1,140,Philippines,Wet,12,2020,0.516,0.935,1,yhv,simulated
31.47,20.03,7.72,5.41,3.171,159.94,85.03,3782.07,20.82,0,1,0,101,Malaysia,Wet,3,2021,0.523,0.79,1,yhv,simulated
23.02,14.2,8.65,8.2,4.131,397.64,109.67,1896.71,10.59,1,0,0,36,Malaysia,Wet,11,2020,0.585,1.0,1,yhv,simulated
25.76,1.32,8.93,5.61,4.579,491.34,112.79,4129.61,4.73,1,1,1,99,Malaysia,Wet,4,2018,0.718,1.0,1,yhv,simulated
24.81,7.26,8.36,6.64,4.288,27.43,123.39,4610.44,6.12,1,0,0,153,China,Wet,6,2019,0.589,1.0,1,yhv,simulated
33.37,26.89,6.28,8.36,3.17,102.94,180.52,3329.27,13.09,1,0,0,154,Thailand,Wet,11,2020,0.591,1.0,1,yhv,simulated
20.48,4.18,6.24,4.17,4.347,134.36,185.48,2876.65,29.19,0,1,0,38,India,Dry,10,2023,0.738,0.56,0,yhv,simulated
31.17,18.23,8.46,5.81,3.344,89.72,93.98,4827.42,0.44,1,1,0,144,Vietnam,Wet,10,2018,0.633,1.0,1,yhv,simulated
26.34,26.44,6.12,7.66,4.464,350.06,37.08,3879.22,13.68,1,1,1,87,India,Wet,7,2021,0.641,1.0,1,yhv,simulated
30.9,31.26,6.72,2.81,4.249,12.29,139.17,1401.4,16.99,1,1,1,101,India,Dry,10,2019,0.703,1.0,1,yhv,simulated
22.99,26.01,6.84,9.56,3.957,406.89,89.9,644.84,1.59,1,1,0,66,Thailand,Wet,9,2019,0.458,0.76,1,yhv,simulated
28.86,0.58,8.97,4.06,4.635,193.52,16.43,4419.5,11.13,1,1,0,98,Philippines,Wet,10,2020,0.776,1.0,1,yhv,simulated
20.44,33.31,7.2,6.09,0.851,67.6,134.74,4695.43,12.46,0,0,0,140,Thailand,Wet,8,2022,0.275,0.65,0,yhv,simulated
32.65,26.84,8.21,9.03,4.653,190.69,168.53,1302.79,13.53,0,1,1,75,Indonesia,Wet,6,2019,0.484,1.0,1,yhv,simulated
30.61,24.45,8.06,4.95,0.344,311.96,70.87,4335.4,15.12,0,0,1,78,Philippines,Dry,2,2023,0.3,0.67,0,yhv,simulated
25.77,4.35,6.22,2.87,1.022,264.58,44.4,3493.96,12.83,0,1,0,48,China,Dry,2,2022,0.565,0.315,0,yhv,simulated
32.42,3.65,6.36,9.72,3.268,59.73,184.32,1715.6,7.55,0,1,0,177,India,Dry,5,2019,0.533,0.81,1,yhv,simulated
28.04,11.83,7.53,5.76,3.154,461.21,120.29,4548.02,4.55,0,1,1,108,Thailand,Dry,10,2018,0.48,0.79,1,yhv,simulated
34.27,27.86,6.27,4.47,4.823,129.23,167.34,516.94,14.42,1,0,1,75,Philippines,Dry,11,2021,0.723,1.0,1,yhv,simulated
25.15,32.8,6.35,6.66,1.559,462.53,138.26,3052.88,17.8,0,0,1,100,Indonesia,Dry,2,2021,0.476,0.71,1,yhv,simulated
33.25,18.93,6.29,2.37,1.947,408.62,121.06,4120.07,13.67,0,0,1,71,China,Dry,11,2018,0.672,1.0,1,yhv,simulated
31.79,16.04,6.49,6.6,4.739,159.52,108.46,3538.11,29.15,1,0,1,72,Philippines,Dry,4,2021,0.615,1.0,1,yhv,simulated
23.26,7.67,7.85,9.57,4.244,248.68,154.37,4252.85,4.0,1,0,0,57,Philippines,Dry,12,2020,0.406,0.94,1,yhv,simulated
28.51,6.14,8.73,9.79,4.823,473.76,114.01,3189.98,9.17,0,0,0,159,India,Wet,2,2019,0.545,1.0,1,yhv,simulated
28.07,25.62,8.49,3.81,1.678,443.83,94.97,4992.47,11.57,0,0,0,62,Indonesia,Dry,5,2022,0.558,1.0,1,yhv,simulated
32.67,17.44,7.61,3.12,3.14,51.75,24.65,3356.54,8.07,0,0,0,135,Vietnam,Dry,7,2018,0.581,0.795,1,yhv,simulated
20.71,25.35,8.23,6.84,2.701,423.63,23.62,1125.19,16.96,1,1,1,35,India,Dry,5,2018,0.527,0.61,1,yhv,simulated
21.61,0.06,6.43,7.42,1.789,42.05,90.36,3071.37,22.92,0,0,0,128,Malaysia,Dry,6,2022,0.463,0.66,0,yhv,simulated
23.37,0.48,8.86,4.76,3.112,248.6,13.56,2263.7,6.81,1,1,0,87,Malaysia,Wet,6,2023,0.735,0.76,1,yhv,simulated
22.2,28.64,8.17,3.09,4.107,109.36,123.46,3194.97,23.58,1,1,0,61,India,Wet,9,2018,0.675,1.0,1,yhv,simulated
21.58,24.67,6.5,2.25,2.228,24.95,117.31,4146.12,5.26,1,0,0,112,China,Dry,12,2020,0.673,1.0,1,yhv,simulated
33.21,18.74,7.9,9.85,3.857,50.97,70.85,1805.26,26.42,0,0,1,76,Philippines,Dry,4,2021,0.405,0.615,1,yhv,simulated
22.13,10.97,6.77,7.45,2.579,36.07,39.16,3893.58,21.44,1,0,0,53,Malaysia,Wet,8,2021,0.493,0.86,1,yhv,simulated
32.64,29.98,6.91,3.83,4.263,163.78,88.43,409.22,19.23,1,0,1,179,Philippines,Wet,2,2022,0.637,1.0,1,yhv,simulated
34.84,8.66,6.72,7.1,3.197,241.67,130.46,3374.36,0.77,1,1,0,57,Philippines,Wet,9,2021,0.56,1.0,1,yhv,simulated
23.26,12.3,6.66,4.0,4.716,278.26,113.83,1989.53,7.21,0,1,0,135,Philippines,Wet,10,2023,0.673,0.96,1,yhv,simulated
26.4,19.99,6.71,9.47,3.102,436.99,89.5,2926.94,14.65,1,1,0,60,India,Wet,6,2018,0.483,1.0,1,yhv,simulated
34.64,29.75,6.4,8.33,0.8,151.69,70.26,3320.17,26.78,1,1,0,54,Philippines,Wet,7,2021,0.328,0.745,1,yhv,simulated
21.55,19.6,6.07,5.13,4.432,78.0,48.61,4444.27,4.42,1,0,1,83,Vietnam,Wet,6,2021,0.734,1.0,1,yhv,simulated
32.6,27.52,8.11,4.15,1.267,328.83,45.82,1642.96,9.09,1,1,0,143,Thailand,Dry,1,2019,0.437,0.81,1,yhv,simulated
21.03,17.47,8.6,3.56,0.302,395.8,106.57,2534.33,1.13,1,0,1,155,Malaysia,Wet,12,2021,0.432,1.0,1,yhv,simulated
31.03,4.9,8.54,4.27,0.407,334.94,92.17,1952.79,9.71,1,0,1,124,Malaysia,Dry,10,2022,0.41,1.0,1,yhv,simulated
23.68,17.67,8.75,7.29,1.343,53.87,165.28,2763.3,5.97,1,0,1,137,Malaysia,Dry,6,2018,0.448,1.0,1,yhv,simulated
21.97,4.24,6.65,6.3,1.517,180.2,156.45,164.09,20.68,0,1,1,161,India,Wet,9,2020,0.434,0.81,1,yhv,simulated
22.5,4.11,6.66,4.49,3.409,414.29,98.82,2287.84,26.05,1,0,0,37,Indonesia,Dry,8,2021,0.657,1.0,1,yhv,simulated
31.12,20.96,8.92,9.57,0.919,397.69,140.14,3690.27,12.51,0,0,1,75,India,Wet,12,2021,0.353,1.0,1,yhv,simulated
32.73,32.79,8.09,9.58,3.532,234.26,54.85,894.75,17.84,1,1,0,44,China,Dry,6,2021,0.446,0.81,1,yhv,simulated
30.4,14.15,7.46,8.77,4.634,408.9,87.33,2253.77,27.53,1,0,1,154,Thailand,Wet,8,2020,0.381,1.0,1,yhv,simulated
34.83,16.66,6.48,4.81,1.813,139.63,107.29,182.88,11.16,1,0,0,142,Indonesia,Dry,5,2023,0.544,1.0,1,yhv,simulated
23.67,20.15,8.62,9.15,1.03,455.23,185.69,4620.93,29.57,0,1,0,121,Vietnam,Dry,2,2020,0.329,0.76,0,yhv,simulated
28.69,23.32,6.3,2.36,4.065,218.43,166.06,455.65,26.24,1,0,0,132,Indonesia,Dry,5,2023,0.788,1.0,1,yhv,simulated
22.16,31.0,8.76,8.77,0.344,304.53,79.16,1784.53,10.21,0,0,0,160,Vietnam,Dry,4,2018,0.289,0.17,0,yhv,simulated
28.42,23.27,8.7,6.08,2.455,296.98,26.97,1286.66,9.3,1,1,0,84,India,Wet,2,2022,0.603,1.0,1,yhv,simulated
30.27,15.3,7.95,5.85,0.972,178.4,177.55,1291.26,19.31,1,0,0,101,Thailand,Dry,10,2022,0.321,1.0,1,yhv,simulated
25.65,22.01,8.03,6.81,0.372,306.18,129.89,2619.84,15.73,0,0,1,99,Vietnam,Dry,4,2023,0.236,0.77,1,yhv,simulated
22.91,23.64,6.01,2.1,4.133,171.35,164.82,1347.54,14.08,1,0,0,141,China,Dry,2,2023,0.845,1.0,1,yhv,simulated
34.79,12.57,8.9,8.72,3.43,195.61,151.54,1485.95,2.92,1,0,0,137,Vietnam,Dry,9,2021,0.609,1.0,1,yhv,simulated
23.36,7.28,8.1,6.03,4.556,313.57,52.53,777.12,16.19,0,1,0,110,India,Wet,3,2022,0.566,0.41,0,yhv,simulated
34.95,16.65,8.1,5.76,1.527,293.15,74.49,3261.93,25.2,0,1,0,35,India,Dry,1,2018,0.411,0.535,0,yhv,simulated
29.44,31.62,7.94,9.48,1.627,192.4,129.22,1040.79,6.71,1,0,1,44,Philippines,Dry,8,2023,0.271,1.0,1,yhv,simulated
29.95,14.64,7.55,8.54,1.239,176.71,124.01,2694.96,10.48,1,1,1,104,China,Wet,4,2022,0.195,1.0,1,yhv,simulated
33.74,12.76,7.79,9.24,2.334,456.51,37.87,4288.4,17.99,0,0,0,108,Malaysia,Wet,5,2022,0.333,0.765,1,yhv,simulated
32.21,5.89,6.09,7.27,4.684,376.79,172.88,2265.67,24.53,0,0,0,134,China,Wet,12,2023,0.659,1.0,1,yhv,simulated
31.01,22.11,6.84,5.11,4.144,440.9,106.18,517.24,5.86,1,0,0,118,India,Wet,10,2018,0.606,1.0,1,yhv,simulated
23.79,17.23,7.82,2.61,4.897,351.35,103.67,2078.22,16.86,1,1,1,71,China,Dry,5,2021,0.633,1.0,1,yhv,simulated
34.79,21.75,7.81,5.89,3.536,318.91,85.59,4677.0,17.69,0,0,1,136,Indonesia,Wet,6,2022,0.522,0.815,1,yhv,simulated
30.72,21.59,6.34,5.52,2.376,234.89,189.46,4921.81,12.44,0,1,0,107,Thailand,Dry,8,2020,0.607,1.0,1,yhv,simulated
23.02,20.52,8.88,3.21,4.15,227.87,152.95,2482.64,1.67,1,0,1,155,India,Wet,4,2022,0.79,1.0,1,yhv,simulated
27.71,1.5,7.39,8.16,3.904,55.15,23.17,2902.51,23.29,1,1,0,84,Indonesia,Wet,1,2018,0.413,0.94,1,yhv,simulated
24.35,27.92,7.34,3.13,1.062,186.82,133.98,2517.58,6.7,0,0,0,131,China,Dry,2,2020,0.374,0.695,1,yhv,simulated
23.7,16.46,7.15,8.92,3.898,291.8,192.88,3749.24,11.17,0,0,0,114,Thailand,Wet,2,2019,0.428,0.99,1,yhv,simulated
23.7,12.65,6.11,8.73,0.252,14.86,186.48,2212.73,18.52,0,1,1,139,Malaysia,Dry,2,2022,0.302,0.67,1,yhv,simulated
30.67,31.37,6.08,2.08,4.711,13.33,136.11,4538.82,20.87,0,0,0,65,Philippines,Wet,4,2023,0.834,1.0,1,yhv,simulated
33.12,13.3,7.73,9.93,4.909,189.57,129.71,1823.39,3.0,1,1,1,168,Vietnam,Wet,7,2019,0.374,1.0,1,yhv,simulated
22.58,11.89,8.41,4.99,3.612,48.07,82.04,1278.59,1.41,0,1,1,91,Thailand,Dry,5,2022,0.652,0.26,1,yhv,simulated
24.39,28.89,7.81,8.23,3.13,460.85,26.52,1233.18,27.39,0,0,1,93,Vietnam,Wet,12,2023,0.444,0.49,1,yhv,simulated
27.92,13.06,7.69,6.37,3.876,264.74,102.39,1433.99,25.06,0,0,0,57,Vietnam,Wet,11,2020,0.486,1.0,1,yhv,simulated
34.85,30.63,9.0,7.93,1.124,195.76,79.08,4057.06,19.64,1,1,1,156,India,Wet,8,2020,0.444,0.935,1,yhv,simulated
30.79,33.13,8.24,6.75,1.123,172.94,151.48,2503.49,29.54,1,0,1,49,Thailand,Dry,9,2023,0.356,1.0,1,yhv,simulated
34.41,28.13,6.35,7.66,3.504,158.06,158.95,1103.5,15.5,1,0,1,106,India,Dry,9,2023,0.603,1.0,1,yhv,simulated
27.09,15.61,6.99,8.11,4.237,308.51,56.64,4328.65,17.5,0,1,1,66,China,Wet,12,2021,0.481,0.91,1,yhv,simulated
33.53,5.41,7.51,2.58,3.223,338.12,199.88,3562.61,4.2,0,0,0,100,Vietnam,Dry,11,2018,0.582,0.82,1,yhv,simulated
28.12,29.08,6.31,4.67,2.916,406.14,69.05,2079.98,19.88,0,0,1,150,Indonesia,Wet,8,2023,0.7,0.81,0,yhv,simulated
30.04,26.36,6.23,9.42,0.341,492.21,155.61,4508.21,15.41,1,0,1,60,Thailand,Wet,8,2023,0.269,1.0,1,yhv,simulated
28.28,1.95,7.26,4.5,0.579,10.9,33.85,3531.3,1.16,1,0,1,41,Thailand,Wet,7,2020,0.288,0.95,1,yhv,simulated
22.51,1.79,7.1,7.66,3.904,51.48,146.69,3987.18,9.23,0,0,0,98,Indonesia,Wet,9,2022,0.478,0.79,1,yhv,simulated
24.73,9.76,7.78,9.44,1.512,116.3,136.16,2368.57,20.18,1,1,1,57,India,Wet,7,2021,0.233,1.0,1,yhv,simulated
27.77,18.62,8.92,3.71,4.754,159.8,66.72,1116.88,21.91,0,1,1,111,India,Dry,7,2021,0.78,0.815,1,yhv,simulated
32.84,28.46,7.51,4.58,3.527,333.77,23.0,4849.56,14.99,0,0,1,178,India,Wet,1,2020,0.516,0.74,0,yhv,simulated
25.4,32.13,7.89,9.17,1.602,387.64,44.49,230.54,6.48,0,1,1,147,China,Wet,5,2022,0.271,0.39,0,yhv,simulated
33.31,9.51,6.81,7.68,1.223,164.16,161.83,3142.16,16.37,1,1,1,115,India,Dry,6,2022,0.328,1.0,1,yhv,simulated
33.81,4.1,6.48,9.11,3.232,343.79,70.43,2107.75,17.25,1,1,1,73,Vietnam,Dry,10,2018,0.533,0.735,0,yhv,simulated
30.28,13.47,8.1,5.87,2.059,256.07,165.27,3984.09,18.58,0,0,1,100,Indonesia,Dry,6,2021,0.466,1.0,1,yhv,simulated
34.21,8.69,6.6,4.76,4.516,141.79,186.51,3657.05,24.57,0,1,0,108,Indonesia,Dry,9,2021,0.658,0.685,1,yhv,simulated
22.25,17.66,7.65,3.17,1.947,429.28,58.57,180.84,23.41,1,0,0,46,Malaysia,Wet,3,2020,0.469,1.0,1,yhv,simulated
30.06,9.93,7.41,8.31,3.445,106.53,117.6,817.86,24.05,1,0,0,166,Indonesia,Wet,10,2020,0.405,1.0,1,yhv,simulated
30.49,5.79,7.57,9.1,4.14,395.11,172.11,970.2,19.2,1,0,0,54,China,Wet,5,2022,0.375,1.0,1,yhv,simulated
28.79,15.09,7.89,6.86,1.185,6.25,45.36,4265.73,21.47,0,1,1,177,Philippines,Dry,1,2018,0.301,0.64,1,yhv,simulated
29.06,26.12,6.03,7.78,1.544,122.31,56.38,1050.76,7.2,1,0,0,151,Thailand,Dry,12,2019,0.491,0.91,1,yhv,simulated
21.6,15.68,6.33,5.02,0.28,292.17,86.73,3858.82,8.6,1,0,1,52,Vietnam,Wet,10,2022,0.392,0.97,1,yhv,simulated
29.76,26.78,6.72,8.85,2.284,286.24,142.11,4997.16,24.41,1,1,0,103,Thailand,Wet,9,2021,0.422,1.0,1,yhv,simulated
23.82,25.82,7.58,5.97,0.321,271.01,199.53,727.97,4.92,1,1,0,179,Malaysia,Dry,3,2018,0.183,0.7,1,yhv,simulated
31.5,21.38,6.19,2.79,4.699,96.72,169.76,3157.26,28.34,1,1,1,71,China,Dry,10,2018,0.792,1.0,1,yhv,simulated
34.54,12.47,7.27,2.29,1.006,304.63,162.6,2255.13,9.18,1,0,0,132,Vietnam,Wet,9,2020,0.407,1.0,1,yhv,simulated
28.79,25.63,8.06,2.37,1.379,153.64,128.75,796.28,25.5,0,1,1,53,Vietnam,Dry,6,2018,0.501,0.965,1,yhv,simulated
29.8,17.78,7.49,5.61,2.014,386.96,185.62,1566.26,20.22,1,0,1,111,Thailand,Wet,2,2019,0.372,1.0,1,yhv,simulated
30.47,2.47,8.01,4.55,4.486,477.15,54.87,2902.02,9.1,0,0,1,38,Malaysia,Dry,3,2020,0.6,0.61,1,yhv,simulated
30.47,28.84,6.46,8.03,4.206,428.14,130.19,2679.06,10.58,0,0,1,106,Indonesia,Dry,6,2021,0.572,0.96,1,yhv,simulated
21.23,14.44,6.95,5.2,1.673,484.07,76.71,4106.37,13.42,1,0,1,160,Indonesia,Wet,6,2018,0.438,1.0,1,yhv,simulated
33.71,27.35,8.1,9.27,2.793,133.38,128.84,4486.72,12.76,1,0,0,172,Thailand,Wet,3,2021,0.435,1.0,1,yhv,simulated
31.36,28.31,8.6,7.55,1.518,170.56,120.04,2757.43,19.21,0,1,0,53,Indonesia,Wet,1,2018,0.434,1.0,1,yhv,simulated
22.9,6.31,6.36,2.17,4.666,110.57,147.18,2414.44,24.88,0,1,0,132,Malaysia,Dry,2,2018,0.784,0.665,0,yhv,simulated
26.49,34.04,7.83,4.69,1.465,188.37,95.96,200.24,2.62,0,1,1,57,Malaysia,Wet,5,2019,0.395,0.99,1,yhv,simulated
31.2,29.04,7.74,7.53,1.712,298.45,140.84,1956.01,0.46,0,0,0,169,Vietnam,Wet,5,2019,0.313,1.0,1,yhv,simulated
22.89,26.78,7.34,6.2,4.267,63.62,174.93,3167.45,19.48,0,1,0,160,India,Wet,8,2020,0.487,0.69,1,yhv,simulated
20.81,29.87,7.41,5.67,1.507,63.87,52.83,4302.97,17.11,1,1,1,152,Vietnam,Wet,3,2019,0.327,0.74,1,yhv,simulated
31.53,4.73,8.3,3.35,4.784,244.98,55.49,2279.8,16.15,0,0,1,77,Vietnam,Wet,2,2021,0.688,0.915,1,yhv,simulated
21.25,13.72,7.98,5.78,3.764,274.6,60.67,218.94,13.29,0,1,1,138,Philippines,Dry,8,2023,0.554,0.39,1,yhv,simulated
27.87,20.22,8.89,2.57,0.688,202.59,13.36,3612.95,11.42,1,0,1,133,Thailand,Wet,5,2021,0.556,1.0,1,yhv,simulated
33.04,28.63,7.27,4.48,3.182,460.31,18.28,3539.69,4.97,0,0,1,117,Thailand,Wet,12,2021,0.556,0.615,0,yhv,simulated
23.83,19.05,8.52,3.02,1.39,307.05,175.27,4730.22,28.28,0,0,1,119,China,Dry,1,2023,0.557,1.0,1,yhv,simulated
21.7,34.43,8.36,5.19,4.13,163.98,133.43,896.55,9.17,0,1,0,149,Thailand,Dry,12,2020,0.637,0.56,0,yhv,simulated
22.22,31.7,7.4,5.71,0.593,248.51,145.91,3658.34,9.02,1,0,0,52,Malaysia,Wet,6,2020,0.226,1.0,1,yhv,simulated
26.78,9.82,8.43,4.54,0.822,447.8,129.86,1076.76,27.8,1,0,1,54,Philippines,Wet,1,2021,0.428,1.0,1,yhv,simulated
23.06,20.34,6.82,4.77,4.223,106.17,191.22,1438.71,13.46,0,1,0,136,Philippines,Wet,5,2019,0.621,0.96,1,yhv,simulated
32.75,25.15,6.74,5.22,4.524,317.09,174.01,3042.9,16.42,1,0,1,34,India,Wet,6,2021,0.619,1.0,1,yhv,simulated
34.93,7.17,8.47,4.25,3.361,312.31,199.29,1344.82,15.59,0,1,0,130,Malaysia,Wet,9,2023,0.687,0.885,1,yhv,simulated
34.35,32.97,6.03,2.17,0.025,292.13,162.91,1684.55,20.03,0,0,0,156,Indonesia,Wet,11,2018,0.509,0.95,1,yhv,simulated
28.36,6.24,8.58,9.13,0.846,431.52,170.64,4972.53,11.06,1,0,1,137,India,Dry,4,2023,0.303,1.0,1,yhv,simulated
24.23,34.18,7.02,6.65,1.592,83.98,41.78,528.17,14.86,1,1,1,67,Malaysia,Wet,6,2020,0.369,0.74,0,yhv,simulated
28.81,0.47,6.95,6.09,1.243,187.45,83.64,2233.35,27.25,0,0,1,60,Thailand,Wet,3,2023,0.36,0.81,1,yhv,simulated
31.04,4.85,7.49,7.45,3.224,476.05,176.83,666.28,7.01,0,0,0,65,India,Dry,3,2019,0.42,0.84,0,yhv,simulated
20.53,7.08,7.61,5.65,3.706,369.47,151.66,1171.03,4.21,1,1,1,157,Indonesia,Dry,12,2019,0.497,0.89,1,yhv,simulated
29.2,32.11,6.03,5.68,4.727,393.11,114.42,3839.52,2.72,0,1,1,74,India,Dry,2,2020,0.722,0.86,1,yhv,simulated
27.16,2.32,7.4,2.3,1.574,240.15,35.13,2743.44,21.69,0,1,0,55,Thailand,Wet,3,2022,0.448,0.695,1,yhv,simulated
29.17,15.02,7.02,4.59,3.845,224.68,140.34,3616.3,28.04,0,1,1,91,Indonesia,Dry,8,2018,0.594,0.99,1,yhv,simulated
33.98,27.72,6.14,8.26,4.529,493.07,59.82,4719.59,16.28,0,0,1,178,Thailand,Wet,4,2022,0.618,0.685,0,yhv,simulated
29.48,19.96,8.98,3.84,1.385,372.63,145.78,452.08,15.89,0,1,0,142,Thailand,Dry,11,2019,0.606,1.0,1,yhv,simulated
34.39,3.19,8.96,5.52,2.631,234.08,32.46,4087.6,13.96,0,1,1,55,Philippines,Dry,9,2023,0.685,0.385,0,yhv,simulated
26.8,8.31,6.77,5.37,0.493,280.89,101.92,2597.83,16.94,1,1,1,82,Indonesia,Dry,3,2022,0.331,1.0,1,yhv,simulated
21.18,19.67,7.22,4.89,1.79,70.36,72.42,795.64,12.47,0,0,0,54,Philippines,Wet,12,2019,0.416,0.64,1,yhv,simulated
32.11,25.12,7.2,9.19,2.4,345.94,135.06,1362.81,1.93,1,1,1,157,Thailand,Wet,11,2020,0.344,1.0,1,yhv,simulated
25.24,30.4,8.48,9.93,2.59,245.59,41.76,2991.41,26.44,0,1,1,101,Philippines,Dry,2,2021,0.453,0.26,0,yhv,simulated
29.23,33.55,6.21,4.57,3.34,344.38,176.84,3673.97,25.24,1,0,0,163,Philippines,Dry,3,2023,0.729,1.0,1,yhv,simulated
30.18,11.57,8.3,6.21,0.252,158.94,87.61,4738.4,19.36,1,0,0,155,Vietnam,Wet,8,2022,0.288,0.97,1,yhv,simulated
25.39,29.67,8.13,2.21,1.803,71.93,194.22,2415.36,22.5,1,1,1,175,Philippines,Wet,3,2020,0.565,1.0,1,yhv,simulated
30.23,14.15,8.27,8.66,1.385,79.66,35.49,4177.79,8.17,1,1,0,83,China,Wet,10,2022,0.327,1.0,1,yhv,simulated
31.71,17.55,8.25,6.95,1.484,204.54,19.02,2228.21,14.01,1,1,0,169,India,Dry,3,2022,0.392,1.0,1,yhv,simulated
30.95,13.36,8.23,5.32,2.346,315.03,60.82,2632.48,26.44,1,1,0,58,Vietnam,Dry,9,2019,0.538,1.0,1,yhv,simulated
30.22,8.56,7.49,4.25,1.421,15.77,110.23,1604.93,23.98,0,0,0,51,Malaysia,Wet,8,2022,0.351,1.0,1,yhv,simulated
29.35,7.26,8.87,8.65,2.685,183.04,80.03,2152.92,24.47,0,1,1,172,India,Dry,8,2020,0.572,0.51,1,yhv,simulated
34.99,1.16,8.85,5.21,3.684,329.36,117.16,1681.35,24.41,1,1,0,66,Thailand,Dry,7,2023,0.718,1.0,1,yhv,simulated
